ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
798767.mp4,"If it's raining tomorrow, I'll stay home.",NEUTRAL,ASLLRP,optimism,POSITIVE
798759.mp4,"When my computer breaks down and I don't know what to do, I'll ask someone for help.",POSITIVE,ASLLRP,neutral,NEUTRAL
7987410.mp4,"If I fail a test, my mom will blow her top.",NEGATIVE,ASLLRP,neutral,NEUTRAL
7986916.mp4,Was the movie good?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7986324.mp4,Bob frequently gives his sweetheart roses.,POSITIVE,ASLLRP,neutral,NEUTRAL
7986027.mp4,Mom is sick.,NEGATIVE,ASLLRP,neutral,NEUTRAL
7985830.mp4,I need to pay rent.,NEUTRAL,ASLLRP,desire,POSITIVE
7985435.mp4,The horses played on the farm.,POSITIVE,ASLLRP,neutral,NEUTRAL
7985337.mp4,Friends go out to the movie theater.,POSITIVE,ASLLRP,neutral,NEUTRAL
7985038.mp4,I am introducing you to a new friend.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984742.mp4,Friends go together to the beach to lay out in the sun and tan.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984743.mp4,Friends play frisbee.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984644.mp4,I invited my friends to a barbeque party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984546.mp4,My friend wanted to buy a plaid shirt.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984447.mp4,I need to buy shorts.,NEUTRAL,ASLLRP,desire,POSITIVE
7984052.mp4,Your friend is messed up. He looks awful.,NEUTRAL,ASLLRP,disgust,NEGATIVE
7984053.mp4,I was drunk last night.,NEGATIVE,ASLLRP,neutral,NEUTRAL
7983954.mp4,My friends crashed the party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7983855.mp4,Friends hosted a pizza dinner.,POSITIVE,ASLLRP,neutral,NEUTRAL
7983658.mp4,Did Bob give the rose to his sweetheart?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983559.mp4,Does Bob like reading books?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983560.mp4,Did the teacher clean the classroom?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983461.mp4,Is mom sick?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7983165.mp4,Is bad weather coming to Boston?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7982771.mp4,Did the group of friends arrive at the movie theater?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982772.mp4,Have you met my new friend?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982575.mp4,Do you like fireworks?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982476.mp4,Is it healthy to lay out and tan?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982378.mp4,Should I host a barbeque party?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982279.mp4,Does your sister like water tubing?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982180.mp4,Do I look good in this plaid shirt?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981983.mp4,Did the bride and groom like their wedding?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981884.mp4,Do you enjoy talking with them two?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981687.mp4,Was I passed out drunk last night?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7981589.mp4,Did my friend go ahead with crashing the party?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981194.mp4,The teacher must clean the classroom everyday so that when the students come to class it will be clean.,POSITIVE,ASLLRP,neutral,NEUTRAL
7981096.mp4,Father must mow the lawn soon because we are having a barbeque party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7980997.mp4,My aunt is an expert at making blue berry pies because she grew up making them.,NEUTRAL,ASLLRP,admiration,POSITIVE
79803105.mp4,The group of friends go to the movie theater together to see Harry Potter 7 that just came out.,POSITIVE,ASLLRP,neutral,NEUTRAL
79803106.mp4,I introduced you to my new friend because he seemed lonely.,NEUTRAL,ASLLRP,sadness,NEGATIVE
79797114.mp4,My friend wants to buy a plaid shrit because his friend invited him to a costume party.,POSITIVE,ASLLRP,neutral,NEUTRAL
79797115.mp4,I need to buy shorts because it's hot outside.,NEUTRAL,ASLLRP,desire,POSITIVE
79793120.mp4,My friend was f**ked up last night because he drank too much.,POSITIVE,ASLLRP,neutral,NEUTRAL
79793121.mp4,My friend was passed out drunk because he drank too much on his birthday.,NEUTRAL,ASLLRP,sadness,NEGATIVE
79792122.mp4,My friend just crashed a party because he recently finished his last exam.,POSITIVE,ASLLRP,neutral,NEUTRAL
5873528.mp4,There's always a pop quiz when I neglect my studying.,NEGATIVE,ASLLRP,neutral,NEUTRAL
58734811.mp4,"When I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734712.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734613.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734317.mp4,"If there's an emergency, where will you go?",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734020.mp4,"If you spell even one word wrong, he will take away points for it!",NEGATIVE,ASLLRP,neutral,NEUTRAL
58733921.mp4,I don't even have one dollar!,NEUTRAL,ASLLRP,disapproval,NEGATIVE
58733724.mp4,"If I don't have a book to read, I get bored.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
58733526.mp4,"If John did that to me, I won't be friends with him anymore.",NEGATIVE,ASLLRP,neutral,NEUTRAL
17077.mp4,The weather is lousy today.,NEGATIVE,ASLLRP,neutral,NEUTRAL
171213.mp4,The weather's not lousy today.,POSITIVE,ASLLRP,neutral,NEUTRAL
171415.mp4,The weather isn't beautiful today. Oh well.,NEUTRAL,ASLLRP,admiration,POSITIVE
171516.mp4,I do like pineapple cream cheese.,POSITIVE,ASLLRP,neutral,NEUTRAL
171719.mp4,"Hey wait, I do like pineapple cream cheese!",POSITIVE,ASLLRP,neutral,NEUTRAL
171820.mp4,"My dad likes pineapple cream cheese, like me.",POSITIVE,ASLLRP,neutral,NEUTRAL
171921.mp4,I don't like pineapple cream cheese.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
172529.mp4,"Dad likes chocolate cereal, like me.",POSITIVE,ASLLRP,neutral,NEUTRAL
172631.mp4,"No, I don't like chocolate cereal.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
172732.mp4,I can't believe the car broke!,NEGATIVE,ASLLRP,surprise,NEUTRAL
172833.mp4,"No, the car's not broken.",POSITIVE,ASLLRP,disapproval,NEGATIVE
172935.mp4,"The car isn't broken, you're using the wrong key.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173239.mp4,"No, that car isn't broken, the truck is broken.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173340.mp4,"Our cousin, John, broke the truck.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173441.mp4,"No, John didn't break the truck, Mary broke the truck.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173543.mp4,"John didn't break the truck, he actually destroyed the car.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173745.mp4,The car broke down.,NEGATIVE,ASLLRP,neutral,NEUTRAL
173847.mp4,"No, the car didn't break down.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173948.mp4,"No, the car didn't breakdown.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173949.mp4,"If Mary's car broke down, John would have to take her to work.",NEGATIVE,ASLLRP,neutral,NEUTRAL
174050.mp4,"Since Mary's car broke, John has been taking her to work.",NEGATIVE,ASLLRP,neutral,NEUTRAL
174761.mp4,"Wow, it's not raining at all.",POSITIVE,ASLLRP,surprise,NEUTRAL
840027.mp4,"No, my roommate wasn`t arrested; I just had breakfast with her.",NEGATIVE,ASLLRP,neutral,NEUTRAL
840009.mp4,"Yes, I do have homework. I need to write a three-page report.",POSITIVE,ASLLRP,neutral,NEUTRAL
8399417.mp4,"No, that's not Sarah Jessica Parker, that was Sarah Palin, they're different.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399219.mp4,"No, I just finished homework.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399120.mp4,"No, I've never run a marathon before, and I don't plan to start now.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399021.mp4,"No, I wasn't old enough to vote at that time.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8398923.mp4,"No, I'm going to Hawaii for spring break.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8398824.mp4,"Cool? No, McDonald's is a fast food resteraunt, they give out hamburgers.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8398627.mp4,"No, no one has found the umbrella, it's still missing.",NEGATIVE,ASLLRP,neutral,NEUTRAL
8398331.mp4,"What? No, right now we're in an economic crisis.",NEGATIVE,ASLLRP,neutral,NEUTRAL
8398134.mp4,"No, I'm not scared of heights. What makes you think that?",POSITIVE,ASLLRP,fear,NEGATIVE
8398035.mp4,I just drank it and it tastes fine.,NEUTRAL,ASLLRP,approval,POSITIVE
8397838.mp4,"American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies between Boston and Florida.",NEGATIVE,ASLLRP,neutral,NEUTRAL
8397345.mp4,"When does the party start, at 8 or 9?",POSITIVE,ASLLRP,neutral,NEUTRAL
8397050.mp4,Who fell in love with Bill?,POSITIVE,ASLLRP,curiosity,NEUTRAL
8396852.mp4,I don't know if my sister likes Boston.,POSITIVE,ASLLRP,confusion,NEUTRAL
8396754.mp4,Why is father upset?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
8395966.mp4,"The man who broke into a house in Newton is probably the same person who broke into a house in Brookline,",NEGATIVE,ASLLRP,neutral,NEUTRAL
8395670.mp4,That student who was on the quiz show didn't win.,NEGATIVE,ASLLRP,neutral,NEUTRAL
8395572.mp4,The watch that my brother just found is real gold!,NEUTRAL,ASLLRP,admiration,POSITIVE
8395473.mp4,Jim threatened to sue the man who punched him.,NEGATIVE,ASLLRP,neutral,NEUTRAL
8395374.mp4,The DVD that Netflix sent me was all scratched up.,NEUTRAL,ASLLRP,disgust,NEGATIVE
8395276.mp4,The article you wrote for the Boston Globe was good.,POSITIVE,ASLLRP,neutral,NEUTRAL
338237.mp4,"If John has a grin on his face, that means he got the job.",POSITIVE,ASLLRP,neutral,NEUTRAL
338228.mp4,If John stays home it probably means he's sick.,NEGATIVE,ASLLRP,neutral,NEUTRAL
3382011.mp4,"If Mary gets home late, John will probably be upset.",NEGATIVE,ASLLRP,neutral,NEUTRAL
3381715.mp4,"If you want to know, if John wins he will get a teddy bear.",POSITIVE,ASLLRP,neutral,NEUTRAL
3381616.mp4,If OJ is innocent then my grandma can ride a bike.,POSITIVE,ASLLRP,neutral,NEUTRAL
3380826.mp4,"If my sister neglects her homework, she won't succeed in school.",NEGATIVE,ASLLRP,neutral,NEUTRAL
3380727.mp4,"If my sister neglects her homework, she won't succeed in school.",NEGATIVE,ASLLRP,neutral,NEUTRAL
3380728.mp4,"If it had rained yesterday, I would've gone to the movies for sure.",NEUTRAL,ASLLRP,approval,POSITIVE
3380433.mp4,"If John eats spinach, he will get sick.",NEGATIVE,ASLLRP,neutral,NEUTRAL
3380334.mp4,"If John eats spinach, he will get nauseous and sick.",NEGATIVE,ASLLRP,neutral,NEUTRAL
3379841.mp4,"If Obama picks a Republican, he will be sorry.",NEUTRAL,ASLLRP,remorse,NEGATIVE
3379742.mp4,"If Obama picks a Republican, he will be sorry.",NEUTRAL,ASLLRP,remorse,NEGATIVE
3379643.mp4,"If you order pizza here, it will be delicious.",POSITIVE,ASLLRP,neutral,NEUTRAL
3379152.mp4,Each student that received an award is here watching.,POSITIVE,ASLLRP,neutral,NEUTRAL
3379053.mp4,"If the student wins an award, he will get a $100 gift card.",POSITIVE,ASLLRP,neutral,NEUTRAL
3378954.mp4,The student who won the award will get a $100 voucher.,POSITIVE,ASLLRP,neutral,NEUTRAL
3378265.mp4,"If the book wasn't boring, I would've read it.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
3378166.mp4,"If it's not boring, I will read it.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
3378068.mp4,"If I wasn't so afraid, I would've gone white water rafting.",NEUTRAL,ASLLRP,fear,NEGATIVE
3377871.mp4,"If he hadn't lost his ticket, then he could have gone to the play.",POSITIVE,ASLLRP,neutral,NEUTRAL
6511.mp4,They won't catch the thief that stole the paintings.,POSITIVE,ASLLRP,neutral,NEUTRAL
6612.mp4,The woman who married Prince Charles`s son is famous now.,NEUTRAL,ASLLRP,admiration,POSITIVE
6713.mp4,The candidate who wins the Republican primary will run against Obama in the next election.,POSITIVE,ASLLRP,neutral,NEUTRAL
7523.mp4,"If school is closed tomorrow, kids will play in the snow.",POSITIVE,ASLLRP,neutral,NEUTRAL
7625.mp4,"If the weather is warm, we are going to the beach.",NEUTRAL,ASLLRP,approval,POSITIVE
8131.mp4,"When you watch that movie, you will remember that famous actor.",NEUTRAL,ASLLRP,admiration,POSITIVE
8334.mp4,"When you finish homework, you can go play outside.",POSITIVE,ASLLRP,neutral,NEUTRAL
8436.mp4,"When he struggled a lot in school, he became depressed.",NEGATIVE,ASLLRP,neutral,NEUTRAL
8537.mp4,"Once he learns the truth, he will be disgusted.",NEUTRAL,ASLLRP,disgust,NEGATIVE
33102.mp4,"When the party is finished, I can go home.",POSITIVE,ASLLRP,neutral,NEUTRAL
8943.mp4,Do you like movies?,POSITIVE,ASLLRP,curiosity,NEUTRAL
9044.mp4,Are you going to the party next week?,POSITIVE,ASLLRP,curiosity,NEUTRAL
9348.mp4,Do you all agree?,POSITIVE,ASLLRP,neutral,NEUTRAL
9450.mp4,Do you like physics class?,POSITIVE,ASLLRP,curiosity,NEUTRAL
9855.mp4,Who loves Mary?,POSITIVE,ASLLRP,curiosity,NEUTRAL
9956.mp4,Which vegetable do the kids love?,POSITIVE,ASLLRP,curiosity,NEUTRAL
261.mp4,What time did my friend arrive?,POSITIVE,ASLLRP,curiosity,NEUTRAL
362.mp4,Why is the teacher upset?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
666.mp4,"So far, no one has approached the new student.",NEGATIVE,ASLLRP,neutral,NEUTRAL
1068.mp4,Ann hates fish but likes chicken.,POSITIVE,ASLLRP,anger,NEGATIVE
1676.mp4,It could be a tie. It's not clear who really won.,POSITIVE,ASLLRP,neutral,NEUTRAL
1677.mp4,That dress is not my favorite.,NEGATIVE,ASLLRP,love,POSITIVE
1879.mp4,My friend doesn't want to go out.,POSITIVE,ASLLRP,neutral,NEUTRAL
1981.mp4,"No, people won't leave.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
2082.mp4,My brother can't help me.,NEUTRAL,ASLLRP,sadness,NEGATIVE
2285.mp4,"No, I wasn't late; I arrived on time.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
2489.mp4,That job isn't hard.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
2590.mp4,My friend is thrilled because he won the lottery.,POSITIVE,ASLLRP,neutral,NEUTRAL
32100.mp4,Wow! That watch costs three thousand dollars!,POSITIVE,ASLLRP,surprise,NEUTRAL
32101.mp4,I must find a gift for my mom.,POSITIVE,ASLLRP,neutral,NEUTRAL
24363254.mp4,The growth of signing went in one direction; the growth of speaking went in another.,POSITIVE,ASLLRP,neutral,NEUTRAL
24480520.mp4,"Deaf people made progress with the growth of signing.  The progress could have been greater, but it wasn't permitted.",POSITIVE,ASLLRP,neutral,NEUTRAL
29052074.mp4,"Often because judgments come from the audio-oral perspective, the sensory politics results in judgments of broken sounds and harsh noises, This needs to be improved.",NEGATIVE,ASLLRP,neutral,NEUTRAL
29238789.mp4,"They talk about the superiority of vision, and the ""tyranny of the hegemony of sound"".",POSITIVE,ASLLRP,neutral,NEUTRAL
10201202.mp4,"and noise range. There are more things on the list, but I am focusing here on those two, with respect to acceptable ranges.",POSITIVE,ASLLRP,neutral,NEUTRAL
10519239.mp4,"What happens in groups of people who have a visual-tactile oriented way of life is that they have their own habits, but they break many voice range rules when they join different groups.",POSITIVE,ASLLRP,neutral,NEUTRAL
10596830.mp4,"Or perhaps there's something wrong with the voice, or the person will be thought to be slow-minded.",NEGATIVE,ASLLRP,neutral,NEUTRAL
10615937.mp4,"If there's no voice, that means there's no identity.",NEGATIVE,ASLLRP,neutral,NEUTRAL
89817651.mp4,"Like when a person is speaking, somebody can observe and analyze their identity,...",POSITIVE,ASLLRP,neutral,NEUTRAL
90083199.mp4,Both of these cases basically involve the range of cultural acceptance for making noise.,POSITIVE,ASLLRP,neutral,NEUTRAL
90172571.mp4,"For example, in some places you are allowed to burp while in other places NO, it's forbidden!  It really varies.",NEGATIVE,ASLLRP,neutral,NEUTRAL
90267005.mp4,"One well-known videotape by Angela Petrone Stratiy, made in 1999, called ""Deaf people have problems,"" shares some experiences about things that make noises, as a warning.",NEGATIVE,ASLLRP,neutral,NEUTRAL
90355380.mp4,"If you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning.",NEGATIVE,ASLLRP,neutral,NEUTRAL
90893690.mp4,"If it gets torn up fast, it's noisy.",NEGATIVE,ASLLRP,neutral,NEUTRAL
91005359.mp4,"On one occasion, friends misinterpreted the noises Dear people made.",POSITIVE,ASLLRP,neutral,NEUTRAL
91010270.mp4,"As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. This tells a lot about status.",NEGATIVE,ASLLRP,neutral,NEUTRAL
91055614.mp4,Sometimes hearing people interpret noises made by Deaf people and think maybe they're angry.,NEGATIVE,ASLLRP,neutral,NEUTRAL
91099884.mp4,"have hearing friends come over, to socialize.",POSITIVE,ASLLRP,neutral,NEUTRAL
91189263.mp4,"The CODA child said, ""Oh no, that's normal, mom isn't angry at all.""",POSITIVE,ASLLRP,anger,NEGATIVE
92259670.mp4,"The cultural interpretation is that these noises fit with anger, happiness, or various other things.",POSITIVE,ASLLRP,neutral,NEUTRAL
36725012.mp4,"There are a lot of stories and testimonies related to warnings on how to control sounds, or warnings to inform people...",NEGATIVE,ASLLRP,neutral,NEUTRAL
37411375.mp4,"But of course they need to be informed in a polite way, so they will accept it.",POSITIVE,ASLLRP,neutral,NEUTRAL
37956612.mp4,In Iowa -- Greatechwaech -- the group Deaf Iowans Against Abuse made an alphabetical list.,NEGATIVE,ASLLRP,admiration,POSITIVE
38425538.mp4,"Sometimes there may be a place where the noise level seems fine, but then when you move to a different area, people react to the same noises as if there is something wrong, the noises are too loud.",NEGATIVE,ASLLRP,neutral,NEUTRAL
38448512.mp4,How do you know which noises are a problem?  That's part of the the struggles and learning experiences of being a Deaf person in the audiovocal world.,NEGATIVE,ASLLRP,curiosity,NEUTRAL
63794164.mp4,"The first topic relates to the voice -the role of the voice in an audio vocal oriented culture, It is very powerful.",POSITIVE,ASLLRP,neutral,NEUTRAL
64091671.mp4,"The voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college.",POSITIVE,ASLLRP,neutral,NEUTRAL
64263610.mp4,"For example, in some areas of the world, people have a strong tendency to talk fast.",POSITIVE,ASLLRP,neutral,NEUTRAL
64369711.mp4,"If you speak fast it means that you're smart, witty, smooth, and have a sharp mind.",POSITIVE,ASLLRP,neutral,NEUTRAL
64702525.mp4,"This is connected to the voice itself, and it is displayed like a print within voice identity.",POSITIVE,ASLLRP,neutral,NEUTRAL
64740735.mp4,"Oftentimes, people who have experience  talking on the phone, visualize what the person they're talking to might look like.",POSITIVE,ASLLRP,neutral,NEUTRAL
64778101.mp4,"When on the phone the person may perceive who they're talking to as being tall, smart, good looking and nice. They agree to meet the person the next day near the train and hang up",POSITIVE,ASLLRP,neutral,NEUTRAL
64911193.mp4,"That person doesn't match up to what you visualized and as you look up and down at that person, you are still in awe.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
65174582.mp4,"People who watch silent films can't hear it but can imagine a strong, heavy baritone voice from that swashbuckler character.",POSITIVE,ASLLRP,neutral,NEUTRAL
65416379.mp4,People in that orientation field often have an awkward experience when meeting deaf people.,NEUTRAL,ASLLRP,embarrassment,NEGATIVE
65791368.mp4,This can be awkward for them especially when a deaf person is over there...,NEUTRAL,ASLLRP,disgust,NEGATIVE
65875468.mp4,It's like ventriloquism when they transfer their voice to the puppet.,POSITIVE,ASLLRP,neutral,NEUTRAL
66557963.mp4,There are real implications behind the value of speech culture and what it means when it's given a voice.,POSITIVE,ASLLRP,neutral,NEUTRAL
66919772.mp4,How do I trust them if I don't know who they are?,POSITIVE,ASLLRP,confusion,NEUTRAL
66940656.mp4,I can't even analyze your identity through your voice.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
67058780.mp4,Wow there are a lot of different experiences.,POSITIVE,ASLLRP,surprise,NEUTRAL
9372812.mp4,And there is even a quesiton of whether such a person is alive or not.,POSITIVE,ASLLRP,neutral,NEUTRAL
9448509.mp4,"If I hear myself, therefore I am alive",POSITIVE,ASLLRP,neutral,NEUTRAL
9500849.mp4,"The voice gives rise to that loop; but when it is gone, it means that I'm not alive.",NEGATIVE,ASLLRP,neutral,NEUTRAL
9742459.mp4,"have described their experience, and they say that they feel like they have become ghosts.",POSITIVE,ASLLRP,neutral,NEUTRAL
10036884.mp4,"What is quality, what is a disorder?",NEGATIVE,ASLLRP,curiosity,NEUTRAL
10117923.mp4,"For example, a nasal, high pitched, or loud voice, these things can bother some people,",NEGATIVE,ASLLRP,neutral,NEUTRAL
10732581.mp4,There is way more research focused on speech disorders than on good quality speech.,POSITIVE,ASLLRP,neutral,NEUTRAL
21575343.mp4,"I went to school and for elementary and middle school I was in an oral classroom. In high school I signed; even when I wasn't in class, I signed.",NEUTRAL,ASLLRP,disappointment,NEGATIVE
22319170.mp4,"The range goes from ""intelligible,"" meaning it can be understood, to nothing comprehensible, ""grunts.""",POSITIVE,ASLLRP,neutral,NEUTRAL
22825239.mp4,"First it tends to be nasal.  This is referred to as ""nasal resonance disorder.""",NEGATIVE,ASLLRP,neutral,NEUTRAL
22847424.mp4,Third. there tends to be a tense. high pitch voice.  So...,NEGATIVE,ASLLRP,neutral,NEUTRAL
23086521.mp4,"First, nasal, second, high pitch, and third, loud. Deaf speech tends to have these same 3 irritating characteristics.",NEGATIVE,ASLLRP,neutral,NEUTRAL
23406823.mp4,"They say to me ""you have good speech skills"" and I am like: “ohh - me?  I have good speech?""  Up to now I have, for a long time, said ""THANK YOU"".",POSITIVE,ASLLRP,curiosity,NEUTRAL
23445390.mp4,"Until I started to analyze what the phrase ""You have good speech"" really means.",POSITIVE,ASLLRP,neutral,NEUTRAL
24064806.mp4,"The hearing people don't tell each other, ""you have a good speech,"" they don't.",POSITIVE,ASLLRP,neutral,NEUTRAL
24319030.mp4,"i see: They know I'm Deaf and they imagine that Deaf people cannot speak. But then they realize that I can speak, so they offer praise. That praise itself has an underlying meaning, though.",POSITIVE,ASLLRP,realization,NEUTRAL
24512339.mp4,"If you look at a Deaf person, as for that person being capable of speech, if you don't know that person, you cannot really judge their identity.  So, anybody, who's good will be praised for their motor speech.",POSITIVE,ASLLRP,neutral,NEUTRAL
24918677.mp4,"She had to miss her school's scheduled SAT exam due to illness, so she had to take the SAT at a hearing high school nearby.",NEGATIVE,ASLLRP,neutral,NEUTRAL
25206232.mp4,"She was shocked and struggled to understand but proceeded with the exam. After the exam, she went to the proctor and asked why.   The proctor said she was trying to cheat and to get answers from others.",NEGATIVE,ASLLRP,surprise,NEUTRAL
50124610.mp4,She didn't realize that her voice actually sent a message that was misunderstood.,NEGATIVE,ASLLRP,realization,NEUTRAL
50185237.mp4,"While I was a graduate student, In a linguistics class, a professor gave a lecture about syntax.",NEUTRAL,ASLLRP,approval,POSITIVE
50256959.mp4,"It was during wintertime, so I had difficulty with coughing while the teacher was explaining something.",NEGATIVE,ASLLRP,neutral,NEUTRAL
50378114.mp4,"So, I inhaled whenever I was going to cough.",NEUTRAL,ASLLRP,approval,POSITIVE
50421829.mp4,I tried not to cough because I thought that coughs would cause a bit of disruption in the class.,NEGATIVE,ASLLRP,neutral,NEUTRAL
50449465.mp4,"So again, I inhaled whenever I was going to cough.",NEUTRAL,ASLLRP,approval,POSITIVE
60484391.mp4,Grunts aren't exactly acceptable in the hearing community.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
60523983.mp4,"Except in some situations, like at the gym where there are people working out, and it's expected that when people are lifting heavy weights, for example, that grunts are reasonaly acceptable there.",POSITIVE,ASLLRP,neutral,NEUTRAL
63826969.mp4,"For example, Bauhman shared his locker room experience.",POSITIVE,ASLLRP,neutral,NEUTRAL
64008821.mp4,If a hearing person were to walk by and didn't know what was happening and who was there they probably would have assumed two people were fighting because of the grunting. That kind of sound makes you wonder.,NEGATIVE,ASLLRP,neutral,NEUTRAL
64607883.mp4,"Imagine if you didn't know the meaning of signs and you saw those men and heard the grunt sounds, you would probably run and call the cops because you thought the two men were fighting.",NEGATIVE,ASLLRP,neutral,NEUTRAL
64659589.mp4,"That kind of sound has a different meaning. What happens in situations with grants is that there can be many different cultural situations where there are uncontrollable voices, voice excess or grunts, and it's not acceptable. It really blocks your communication process.",NEGATIVE,ASLLRP,neutral,NEUTRAL
65543173.mp4,"Some professional tennis players like Sharpova and Nadal back and long ago, Seles and Contro, many different tennis professionals tend to use vocal grunts.",POSITIVE,ASLLRP,neutral,NEUTRAL
53134152.mp4,Wow and it's trickiling down from the international pro level to the local level; there was a 9-year-old girl in Australia who was thrown out of her tennis club...,POSITIVE,ASLLRP,surprise,NEUTRAL
53525420.mp4,Wow now suppose the grunt itself is related to excess vocalization.,POSITIVE,ASLLRP,surprise,NEUTRAL
53613120.mp4,"Screaming for example is set up in culture based on a range of what's an acceptable scream. If you go beyond that range, basically, the scream becomes excessive.",NEGATIVE,ASLLRP,neutral,NEUTRAL
53748459.mp4,He placed third in the election but was willing to give his speech that he prepared to win the Caucus. So as he was presenting his voice was building up and he started screaming.,POSITIVE,ASLLRP,neutral,NEUTRAL
53784331.mp4,The presenter's scream was a little bit over the normal range to the point where people were staring and shocked and wanted him to stop.,NEGATIVE,ASLLRP,surprise,NEUTRAL
53819100.mp4,"Once the news got a hold of the scream speech, his career and the possiblility of him becoming president went downhill. It was over from that one scream situation.",NEGATIVE,ASLLRP,neutral,NEUTRAL
53931043.mp4,There are many implications associated with deaf experiences and trying to make accommodations. Often people will hear a deaf person and criticize them and think there's something wrong until they find out the person is deaf and then the situation is excused. But there is still that initial rude stare because people aren't making that connection between what they hear and the deaf person.,NEGATIVE,ASLLRP,neutral,NEUTRAL
54119951.mp4,"There's even a specific way to laugh. Laughter has a cultural range already set up and if the laugh goes beyond the acceptable range, people will cover their mouths to try to control or muffle the laugh.",POSITIVE,ASLLRP,neutral,NEUTRAL
54486267.mp4,"A while back there was a teacher who had a class and taught students how to laugh.The name of the book was  ""A List of How to Laugh."" The book showed real cultrual ideas of appropriate ranges of laughter. This was conntected to vocal usage from speaking to laughter.",POSITIVE,ASLLRP,neutral,NEUTRAL
44228720.mp4,"The areas where there is an expectation of quiet are like a library, church, movie theater.",POSITIVE,ASLLRP,neutral,NEUTRAL
44330197.mp4,"The person next to the Deaf person pushed their elbow into the Deaf person and said, ""Shh."" The Deaf person was astonished and realized that the book had made some noises, so he decided to shut the book and put it back.",POSITIVE,ASLLRP,neutral,NEUTRAL
44569817.mp4,"The Deaf person didn't realize, so the hearing person explained, ""you rustle the book, it's too noisy, you need to turn the pages slowly."" So he learned the lesson.",NEUTRAL,ASLLRP,approval,POSITIVE
44644002.mp4,"Another time when attending the movie theatre, he ate kernels of popcorn pretty loudly.",POSITIVE,ASLLRP,neutral,NEUTRAL
44880490.mp4,Sometimes Deaf people share and exchange stories about what they have learned about noises. So they will be careful with subsequent situations.,POSITIVE,ASLLRP,neutral,NEUTRAL
