ID,Text,Sentiment_GT,Source_Dataset,Emotion_Raw_Bert,Sentiment_Pred_Bert
6187745.mp4,Mother isn't sick today.,POSITIVE,ASLLRP,neutral,NEUTRAL
6187646.mp4,Father is lazy and refused to mow the lawn.,NEGATIVE,ASLLRP,neutral,NEUTRAL
6187647.mp4,My aunt isn't good at making apple pies.,NEGATIVE,ASLLRP,neutral,NEUTRAL
6187548.mp4,I haven't paid rent.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6187449.mp4,Good weather hasn't arrived in Boston. Hurry up!,POSITIVE,ASLLRP,admiration,POSITIVE
6187450.mp4,My family doesn't vacation every year anymore.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6187351.mp4,Bob doesn't have a big dog- he only has a small dog.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6187252.mp4,Bob hasn't gone to the post office.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
6187153.mp4,The horses hate the rain- they don't like running in the rain.,NEGATIVE,ASLLRP,anger,NEGATIVE
6187154.mp4,The clothes aren't on sale.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6187055.mp4,The friends haven't arrived at the movie theater because of traffic.,POSITIVE,ASLLRP,neutral,NEUTRAL
6186956.mp4,I am not good at remembering the names of new people.,NEGATIVE,ASLLRP,disapproval,NEGATIVE
6186957.mp4,I hate asking for directions and then having to read lips and gestures to figure out the directions.,NEGATIVE,ASLLRP,anger,NEGATIVE
6186858.mp4,I hate commuting to work by bike.,NEGATIVE,ASLLRP,anger,NEGATIVE
6186859.mp4,I notice that babies hate fireworks. The fireworks scare the babies.,NEGATIVE,ASLLRP,anger,NEGATIVE
6186760.mp4,Friends haven't gone to the beach yet.,POSITIVE,ASLLRP,neutral,NEUTRAL
6186661.mp4,Friends haven't started playing Frisbee.,POSITIVE,ASLLRP,neutral,NEUTRAL
6186662.mp4,I decided not to invite Mary because she wouldn't get along with people.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6186563.mp4,My sister hates water skiing because it's hard to balance.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
6186464.mp4,My friend doesn't want to buy a plaid shirt.,POSITIVE,ASLLRP,neutral,NEUTRAL
6186465.mp4,I don't want to buy shorts.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
6186366.mp4,My sister doesn't want a headband for her birthday.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6186267.mp4,The bride and groom didn't dance.,NEUTRAL,ASLLRP,neutral,NEUTRAL
6186168.mp4,I didn't enjoy talking with those two.,NEGATIVE,ASLLRP,joy,POSITIVE
6186169.mp4,"I wasn't ready to move out of San Diego, so I stayed.",NEUTRAL,ASLLRP,neutral,NEUTRAL
6186070.mp4,"You didn't fuck up, did you?",POSITIVE,ASLLRP,anger,NEGATIVE
6185971.mp4,"You weren't passed out drunk, were you?",NEUTRAL,ASLLRP,curiosity,NEUTRAL
6185972.mp4,Friends didn't crash the party.,POSITIVE,ASLLRP,neutral,NEUTRAL
6185873.mp4,Friends didn't want a pizza night because they always have a pizza night.,POSITIVE,ASLLRP,neutral,NEUTRAL
6185774.mp4,Who sent the letter?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6185775.mp4,Who sent the letter?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6185676.mp4,Who listens to the teacher?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6185577.mp4,Who listens to the teacher?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6185578.mp4,What did Bob give to his girlfriend?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6185479.mp4,What is Bob reading?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6185380.mp4,What time did the teacher clean the classroom?,POSITIVE,ASLLRP,curiosity,NEUTRAL
6185381.mp4,How did Mother get sick?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
6185282.mp4,Who is sick?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
6185183.mp4,Who is sick?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
6185184.mp4,What is my aunt good at making?,POSITIVE,ASLLRP,admiration,POSITIVE
6185085.mp4,Who has to pay rent?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6185086.mp4,Who has to pay rent?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6184987.mp4,When is bad weather coming to Boston?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
6184888.mp4,Where does your family tend to vacation every year?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6184889.mp4,Who owns this big dog?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6184790.mp4,Who owns this big dog?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6184691.mp4,Who will go to the post office?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6184592.mp4,Who will go to the post office?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6184593.mp4,Where does the horse tend to play?,POSITIVE,ASLLRP,curiosity,NEUTRAL
6184494.mp4,Where are the clothes that are on sale?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
6184395.mp4,Who is joining the friends going to the movie theater?,POSITIVE,ASLLRP,curiosity,NEUTRAL
6184396.mp4,Who is he/she?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6184297.mp4,Who is asking for directions?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6184298.mp4,Who is asking for directions?,NEUTRAL,ASLLRP,neutral,NEUTRAL
6184199.mp4,Who commutes to work by bike?,NEUTRAL,ASLLRP,neutral,NEUTRAL
61840100.mp4,Who commutes to work by bike?,NEUTRAL,ASLLRP,neutral,NEUTRAL
61840101.mp4,Who loves watching fireworks?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61839102.mp4,Who loves watching fireworks?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61838103.mp4,Why are the friends going to the beach?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61838104.mp4,Who wants to play frisbee?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61837105.mp4,Who wants to play frisbee?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61837106.mp4,Do you want to get together for a BBQ party?,POSITIVE,ASLLRP,neutral,NEUTRAL
61836107.mp4,What time is water tubing?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61835108.mp4,Does the friend reallhy want to buy the plaid shirt?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61835109.mp4,What do you need to buy?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61834110.mp4,What does my sister want for her birthday?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61834111.mp4,Why did the bride and groom dance at their wedding?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61833112.mp4,Why do you talk with those two?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61832113.mp4,Why do you have to move out of San Diego?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61832114.mp4,Why does the friend look fucked up?,NEUTRAL,ASLLRP,anger,NEGATIVE
61831115.mp4,Why did you pass out last night?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
61830116.mp4,What time did the friend crash the party?,POSITIVE,ASLLRP,curiosity,NEUTRAL
61830117.mp4,When is the pizza party that friend is hosting?,POSITIVE,ASLLRP,curiosity,NEUTRAL
798767.mp4,"If it's raining tomorrow, I'll stay home.",NEUTRAL,ASLLRP,optimism,POSITIVE
798768.mp4,"Once I finish work, I'm going home.",NEUTRAL,ASLLRP,neutral,NEUTRAL
798759.mp4,"When my computer breaks down and I don't know what to do, I'll ask someone for help.",POSITIVE,ASLLRP,neutral,NEUTRAL
7987410.mp4,"If I fail a test, my mom will blow her top.",NEGATIVE,ASLLRP,neutral,NEUTRAL
7987311.mp4,Did you buy a book?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7987212.mp4,Is the library closed?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7987213.mp4,Is it raining outside?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7987114.mp4,Did Donna give you the money?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7987015.mp4,Is the water cold?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7986916.mp4,Was the movie good?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7986817.mp4,Was the movie good? Yes it was wonderful.,POSITIVE,ASLLRP,admiration,POSITIVE
7986818.mp4,"Is it raining outside? No, it's beautiful and warm outside.",POSITIVE,ASLLRP,admiration,POSITIVE
7986719.mp4,"Did I buy the book yet? No, I will buy it tomorrow.",NEUTRAL,ASLLRP,curiosity,NEUTRAL
7986620.mp4,What time does mom finish work? At 2pm.,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7986521.mp4,Where should the tree be? Next to the garage.,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7986522.mp4,Bob sent a letter.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7986423.mp4,The students listen to the teacher.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7986324.mp4,Bob frequently gives his sweetheart roses.,POSITIVE,ASLLRP,neutral,NEUTRAL
7986225.mp4,Bob read a book.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7986126.mp4,The teacher cleans the classroom.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7986027.mp4,Mom is sick.,NEGATIVE,ASLLRP,neutral,NEUTRAL
7985928.mp4,Father is mowing the grass.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985829.mp4,My aunt is making blueberry pie.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985830.mp4,I need to pay rent.,NEUTRAL,ASLLRP,desire,POSITIVE
7985731.mp4,Bad weather will come to Boston soon.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
7985632.mp4,My family goes on vacation every year.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985533.mp4,Bob has a big dog.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985534.mp4,Bob went to the post office.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985435.mp4,The horses played on the farm.,POSITIVE,ASLLRP,neutral,NEUTRAL
7985336.mp4,The clothes are on sale.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7985337.mp4,Friends go out to the movie theater.,POSITIVE,ASLLRP,neutral,NEUTRAL
7985038.mp4,I am introducing you to a new friend.,POSITIVE,ASLLRP,neutral,NEUTRAL
7985039.mp4,Ask for directions. Where do I go?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7984940.mp4,I commute to work by bike.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7984841.mp4,I like fireworks.,POSITIVE,ASLLRP,love,POSITIVE
7984742.mp4,Friends go together to the beach to lay out in the sun and tan.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984743.mp4,Friends play frisbee.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984644.mp4,I invited my friends to a barbeque party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984545.mp4,My sister went water tubing.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7984546.mp4,My friend wanted to buy a plaid shirt.,POSITIVE,ASLLRP,neutral,NEUTRAL
7984447.mp4,I need to buy shorts.,NEUTRAL,ASLLRP,desire,POSITIVE
7984348.mp4,My sister wants a headband for her birthday.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7984249.mp4,The bride and groom ended their wedding with a dance.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7984250.mp4,I enjoyed talking with the two of them.,POSITIVE,ASLLRP,joy,POSITIVE
7984151.mp4,I moved out of San Diego.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7984052.mp4,Your friend is messed up. He looks awful.,NEUTRAL,ASLLRP,disgust,NEGATIVE
7984053.mp4,I was drunk last night.,NEGATIVE,ASLLRP,neutral,NEUTRAL
7983954.mp4,My friends crashed the party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7983855.mp4,Friends hosted a pizza dinner.,POSITIVE,ASLLRP,neutral,NEUTRAL
7983756.mp4,Did Bob send the letter?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7983757.mp4,Did the students really listen to the teacher?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7983658.mp4,Did Bob give the rose to his sweetheart?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983559.mp4,Does Bob like reading books?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983560.mp4,Did the teacher clean the classroom?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7983461.mp4,Is mom sick?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7983362.mp4,Did dad mow the lawn?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7983363.mp4,My aunt makes the best blueberry pie.,POSITIVE,ASLLRP,admiration,POSITIVE
7983264.mp4,Did I already pay the rent?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7983165.mp4,Is bad weather coming to Boston?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7983166.mp4,Does your family go on vacation every year?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7983067.mp4,Does Bob have a big dog?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7982968.mp4,Did Bob arrive at the post office?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7982969.mp4,Is that the only one horse playing on the farm?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7982870.mp4,Are the clothes on sale?,NEUTRAL,ASLLRP,neutral,NEUTRAL
7982771.mp4,Did the group of friends arrive at the movie theater?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982772.mp4,Have you met my new friend?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982673.mp4,Do you know where to go?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7982574.mp4,Do you commute to work by bike?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7982575.mp4,Do you like fireworks?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982476.mp4,Is it healthy to lay out and tan?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982377.mp4,Is playing frisbee fun?,POSITIVE,ASLLRP,amusement,POSITIVE
7982378.mp4,Should I host a barbeque party?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982279.mp4,Does your sister like water tubing?,POSITIVE,ASLLRP,neutral,NEUTRAL
7982180.mp4,Do I look good in this plaid shirt?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7982081.mp4,Should I buy shorts?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7982082.mp4,Does my sister want a headband for her birthday?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7981983.mp4,Did the bride and groom like their wedding?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981884.mp4,Do you enjoy talking with them two?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981885.mp4,Did you already move to San Diego?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7981786.mp4,Was your friend messed up?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7981687.mp4,Was I passed out drunk last night?,NEGATIVE,ASLLRP,curiosity,NEUTRAL
7981688.mp4,Will you host a pizza dinner?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
7981589.mp4,Did my friend go ahead with crashing the party?,POSITIVE,ASLLRP,curiosity,NEUTRAL
7981490.mp4,Bob wrote and sent a love letter to his wife because their anniversary is coming up soon.,POSITIVE,ASLLRP,love,POSITIVE
7981391.mp4,The students must learn to listen to the teacher because the teacher is in charge.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7981292.mp4,Bob gave a rose to his wife because it's their anniversary today.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7981293.mp4,Bob loves reading books because he can visualize what happens in the stories.,POSITIVE,ASLLRP,love,POSITIVE
7981194.mp4,The teacher must clean the classroom everyday so that when the students come to class it will be clean.,POSITIVE,ASLLRP,neutral,NEUTRAL
7981095.mp4,Mom is sick because she recently took care of her sick friend.,NEUTRAL,ASLLRP,neutral,NEUTRAL
7981096.mp4,Father must mow the lawn soon because we are having a barbeque party.,POSITIVE,ASLLRP,neutral,NEUTRAL
7980997.mp4,My aunt is an expert at making blue berry pies because she grew up making them.,NEUTRAL,ASLLRP,admiration,POSITIVE
7980898.mp4,I missed last months rent so now I have to pay double.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
7980799.mp4,Bad weather is coming to Boston because the city is close to the ocean.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
79807100.mp4,My family vacation every year is in Florida because everyone loves the sun.,POSITIVE,ASLLRP,love,POSITIVE
79806101.mp4,Bob has a big dog because he loves to wrestle with it.,POSITIVE,ASLLRP,love,POSITIVE
79805102.mp4,Bob needs to go to the post office to buy stamps.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79805103.mp4,The horse runs on the farm because it can't race.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79804104.mp4,The clothes are on sale because they used to be expensive.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79803105.mp4,The group of friends go to the movie theater together to see Harry Potter 7 that just came out.,POSITIVE,ASLLRP,neutral,NEUTRAL
79803106.mp4,I introduced you to my new friend because he seemed lonely.,NEUTRAL,ASLLRP,sadness,NEGATIVE
79802107.mp4,Ask for directions because I don't know where to go.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79801108.mp4,I commute to work by bike because I can't afford a car.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79797114.mp4,My friend wants to buy a plaid shrit because his friend invited him to a costume party.,POSITIVE,ASLLRP,neutral,NEUTRAL
79797115.mp4,I need to buy shorts because it's hot outside.,NEUTRAL,ASLLRP,desire,POSITIVE
79796116.mp4,My sister wants a headband for her birthday because her hair is long and she wants a headband to keep it in place.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79795117.mp4,The bride and groom danced at their wedding by picking their song.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79795118.mp4,I enjoyed chatting with those two because we talked about ASL.,POSITIVE,ASLLRP,joy,POSITIVE
79794119.mp4,I'm moving to San Diego because I got a new job offer.,NEUTRAL,ASLLRP,neutral,NEUTRAL
79793120.mp4,My friend was f**ked up last night because he drank too much.,POSITIVE,ASLLRP,neutral,NEUTRAL
79793121.mp4,My friend was passed out drunk because he drank too much on his birthday.,NEUTRAL,ASLLRP,sadness,NEGATIVE
79792122.mp4,My friend just crashed a party because he recently finished his last exam.,POSITIVE,ASLLRP,neutral,NEUTRAL
79791123.mp4,My friend went ahead and hosted a pizza dinner because he loves pizza.,POSITIVE,ASLLRP,love,POSITIVE
5873537.mp4,It's raining and it's impossible to find an umbrella.,NEUTRAL,ASLLRP,neutral,NEUTRAL
5873528.mp4,There's always a pop quiz when I neglect my studying.,NEGATIVE,ASLLRP,neutral,NEUTRAL
5873519.mp4,It's raining and it's impossible to find an umbrella.,NEUTRAL,ASLLRP,neutral,NEUTRAL
58735010.mp4,"After not studying, there's always a pop quiz.",NEUTRAL,ASLLRP,neutral,NEUTRAL
58734811.mp4,"When I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734712.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734613.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734514.mp4,Why didn't you buy car insurance?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
58734415.mp4,He will buy flowers for sure.,NEUTRAL,ASLLRP,neutral,NEUTRAL
58734316.mp4,He will buy flowers for sure.,NEUTRAL,ASLLRP,neutral,NEUTRAL
58734317.mp4,"If there's an emergency, where will you go?",NEGATIVE,ASLLRP,neutral,NEUTRAL
58734218.mp4,Who buys flowers?,NEUTRAL,ASLLRP,neutral,NEUTRAL
58734119.mp4,Who bought flowers?,NEUTRAL,ASLLRP,neutral,NEUTRAL
58734020.mp4,"If you spell even one word wrong, he will take away points for it!",NEGATIVE,ASLLRP,neutral,NEUTRAL
58733921.mp4,I don't even have one dollar!,NEUTRAL,ASLLRP,disapproval,NEGATIVE
58733822.mp4,I have no money.,NEUTRAL,ASLLRP,neutral,NEUTRAL
58733723.mp4,"When I don't have money, I tend to go to my aunt's and eat there.",NEUTRAL,ASLLRP,neutral,NEUTRAL
58733724.mp4,"If I don't have a book to read, I get bored.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
58733625.mp4,"When it's near the end of the semester, it's impossible to hang out.",NEUTRAL,ASLLRP,neutral,NEUTRAL
58733526.mp4,"If John did that to me, I won't be friends with him anymore.",NEGATIVE,ASLLRP,neutral,NEUTRAL
58733427.mp4,I wish John and Mary will stop being in a relationship after seeing John play with her.,POSITIVE,ASLLRP,desire,POSITIVE
58733328.mp4,"If you win the lottery, we are going to Jamaica.",POSITIVE,ASLLRP,optimism,POSITIVE
17077.mp4,The weather is lousy today.,NEGATIVE,ASLLRP,neutral,NEUTRAL
17088.mp4,There's no homework today.,NEUTRAL,ASLLRP,neutral,NEUTRAL
17099.mp4,Mary is a vegetarian.,NEUTRAL,ASLLRP,neutral,NEUTRAL
171010.mp4,Mom likes surprises.,POSITIVE,ASLLRP,excitement,POSITIVE
171111.mp4,The weather is beautiful today.,POSITIVE,ASLLRP,admiration,POSITIVE
171112.mp4,Mary isn't a vegetarian.,NEUTRAL,ASLLRP,neutral,NEUTRAL
171213.mp4,The weather's not lousy today.,POSITIVE,ASLLRP,neutral,NEUTRAL
171314.mp4,Mom hates surprises.,NEUTRAL,ASLLRP,neutral,NEUTRAL
171415.mp4,The weather isn't beautiful today. Oh well.,NEUTRAL,ASLLRP,admiration,POSITIVE
171516.mp4,I do like pineapple cream cheese.,POSITIVE,ASLLRP,neutral,NEUTRAL
171617.mp4,Why isnt't there any pineapple cream cheese?,NEUTRAL,ASLLRP,neutral,NEUTRAL
171618.mp4,Your sister doesn't like pineapple cream cheese.,NEUTRAL,ASLLRP,neutral,NEUTRAL
171719.mp4,"Hey wait, I do like pineapple cream cheese!",POSITIVE,ASLLRP,neutral,NEUTRAL
171820.mp4,"My dad likes pineapple cream cheese, like me.",POSITIVE,ASLLRP,neutral,NEUTRAL
171921.mp4,I don't like pineapple cream cheese.,NEUTRAL,ASLLRP,disapproval,NEGATIVE
172022.mp4,I love lox cream cheese.,POSITIVE,ASLLRP,love,POSITIVE
172123.mp4,"If it has pineapple cream cheese on it, I won't eat the bagel.",NEUTRAL,ASLLRP,neutral,NEUTRAL
172124.mp4,"When it has pineapple cream cheese on it, he won't eat the bagel.",NEUTRAL,ASLLRP,neutral,NEUTRAL
172225.mp4,I like chocolate cereal.,POSITIVE,ASLLRP,love,POSITIVE
172326.mp4,Why isn't there any chocolate cereal?,NEUTRAL,ASLLRP,curiosity,NEUTRAL
172327.mp4,My sister doesn't like chocolate cereal.,NEUTRAL,ASLLRP,neutral,NEUTRAL
172428.mp4,Hey! I like chocolate cereal.,POSITIVE,ASLLRP,love,POSITIVE
172529.mp4,"Dad likes chocolate cereal, like me.",POSITIVE,ASLLRP,neutral,NEUTRAL
172630.mp4,"No no no, I hate chocolate cereal.",NEGATIVE,ASLLRP,anger,NEGATIVE
172631.mp4,"No, I don't like chocolate cereal.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
172732.mp4,I can't believe the car broke!,NEGATIVE,ASLLRP,surprise,NEUTRAL
172833.mp4,"No, the car's not broken.",POSITIVE,ASLLRP,disapproval,NEGATIVE
172934.mp4,"The car's not broken, there's just no gas.",NEUTRAL,ASLLRP,neutral,NEUTRAL
172935.mp4,"The car isn't broken, you're using the wrong key.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173036.mp4,The car really broke down.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
173137.mp4,The car has a full tank of gas.,NEUTRAL,ASLLRP,neutral,NEUTRAL
173238.mp4,"No, I used the right key.",NEUTRAL,ASLLRP,neutral,NEUTRAL
173239.mp4,"No, that car isn't broken, the truck is broken.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173340.mp4,"Our cousin, John, broke the truck.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173441.mp4,"No, John didn't break the truck, Mary broke the truck.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173442.mp4,The car is really broken!,NEGATIVE,ASLLRP,sadness,NEGATIVE
173543.mp4,"John didn't break the truck, he actually destroyed the car.",NEGATIVE,ASLLRP,neutral,NEUTRAL
173644.mp4,The car did not breakdown.,NEUTRAL,ASLLRP,neutral,NEUTRAL
173745.mp4,The car broke down.,NEGATIVE,ASLLRP,neutral,NEUTRAL
173746.mp4,The car didn't breakdown.,NEUTRAL,ASLLRP,neutral,NEUTRAL
173847.mp4,"No, the car didn't break down.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173948.mp4,"No, the car didn't breakdown.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
173949.mp4,"If Mary's car broke down, John would have to take her to work.",NEGATIVE,ASLLRP,neutral,NEUTRAL
174050.mp4,"Since Mary's car broke, John has been taking her to work.",NEGATIVE,ASLLRP,neutral,NEUTRAL
174051.mp4,John got Mary and drove her to work.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174152.mp4,John took Mary and drove her to work every day.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174253.mp4,John used to take Mary and drive her to work every day.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174254.mp4,John is constantly driving Mary to work.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174355.mp4,John will drive Mary to work.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174456.mp4,"John won't take Mary to work, he usually takes Amy.",NEUTRAL,ASLLRP,neutral,NEUTRAL
174457.mp4,"John isn't driving Mary to work, he's driving her to school.",NEUTRAL,ASLLRP,neutral,NEUTRAL
174558.mp4,"John doesn't usually take Mary to work, they usually walk to work together.",NEUTRAL,ASLLRP,neutral,NEUTRAL
174659.mp4,It's not raining.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174660.mp4,There's no rain.,NEUTRAL,ASLLRP,neutral,NEUTRAL
174761.mp4,"Wow, it's not raining at all.",POSITIVE,ASLLRP,surprise,NEUTRAL
840027.mp4,"No, my roommate wasn`t arrested; I just had breakfast with her.",NEGATIVE,ASLLRP,neutral,NEUTRAL
840018.mp4,"No, it`s beautiful outside! The sun`s shining and it`s warm and beautiful!",POSITIVE,ASLLRP,admiration,POSITIVE
840009.mp4,"Yes, I do have homework. I need to write a three-page report.",POSITIVE,ASLLRP,neutral,NEUTRAL
8399910.mp4,"No, he`s not a vegetarian; he eats meat.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399811.mp4,"No, we do have class next week.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399812.mp4,"No, I just came back from dinner. They had ice cream.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399713.mp4,"No, I just came back from dinner. They had no ice cream.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399614.mp4,I thought it was terribly boring.,NEGATIVE,ASLLRP,disappointment,NEGATIVE
8399515.mp4,"No, he lost all the games.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399416.mp4,"No, the movie starts at 10.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399417.mp4,"No, that's not Sarah Jessica Parker, that was Sarah Palin, they're different.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399318.mp4,"No, he lives in a small apartment in the city.",NEUTRAL,ASLLRP,neutral,NEUTRAL
8399219.mp4,"No, I just finished homework.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399120.mp4,"No, I've never run a marathon before, and I don't plan to start now.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8399021.mp4,"No, I wasn't old enough to vote at that time.",NEUTRAL,ASLLRP,disapproval,NEGATIVE
8398922.mp4,"No, today's Thursday, which means tomorrow's Friday.",NEUTRAL,ASLLRP,neutral,NEUTRAL
